,Last.name..First.name,First.name.Last.name,Title.First.name.Last.name,Last.name,First.name,Middle.name,Title,Nickname,Status,Type,Access.disabled,Kind,Group.name,Members,Participation,Number,Complete.address,Street.1,Street.2,Street.3,City,State,Zip,Country,No.postal.mail,No.email,No.text.message,All.phone.numbers,Home,Ok.to.call,Work,Ok.to.call.1,Cell,Ok.to.call.2,Text,Fax,Ok.to.call.3,Pager,Ok.to.call.4,Other,Ok.to.call.5,Email,Web.site,Life.hours,Life.hours.value,Life.No.Call.No.Show,Life.No.Call.No.Show.value,Life.Call.Email.to.miss.shift,Life.Call.Email.to.miss.shift.value,Life.Absence,Life.Absence.value,YTD.hours,YTD.hour.value,No.Call.No.Show,No.Call.No.Show.value,Call.Email.to.miss.shift,Call.Email.to.miss.shift.value,Absence,Absence.value,MTD.hours,MTD.value,MTD.No.Call.No.Show,MTD.No.Call.No.Show.value,MTD.Call.Email.to.miss.shift,MTD.Call.Email.to.miss.shift.value,MTD.Absence,MTD.Absence.value,Jan.11.to.Dec.11.hours,Jan.11.to.Dec.11.hour.value,Jan.11.to.Dec.11.No.Call.No.Show,Jan.11.to.Dec.11.No.Call.No.Show.value,Jan.11.to.Dec.11.Call.Email.to.miss.shift,Jan.11.to.Dec.11.Call.Email.to.miss.shift.value,Jan.11.to.Dec.11.Absence,Jan.11.to.Dec.11.Absence.value,Jan.10.to.Dec.10.hours,Jan.10.to.Dec.10.hour.value,Jan.10.to.Dec.10.No.Call.No.Show,Jan.10.to.Dec.10.No.Call.No.Show.value,Jan.10.to.Dec.10.Call.Email.to.miss.shift,Jan.10.to.Dec.10.Call.Email.to.miss.shift.value,Jan.10.to.Dec.10.Absence,Jan.10.to.Dec.10.Absence.value,Date.entered,Start.date,Stop.date,Date.archived,Date.of.birth,Birthday,Age,Age.range,Gender,Spare.dropdown.3,Spare.dropdown.4,Spare.dropdown.5,Spare.dropdown.6,Orientation.Date,Spare.field.2,Spare.field.3,Spare.field.4,Spare.field.5,Spare.field.6,Spare.checkbox.1,Spare.checkbox.2,Spare.checkbox.3,Spare.checkbox.4,Spare.checkbox.5,Spare.checkbox.6,Volunteer.Distribution.list,General.Volunteer.emails,Schedule.reminders,My.availability.is,From,to,I.would.like.to.serve.up.to,hours
991,"Vigil, Terrell",Terrell Vigil,Ms. Terrell Vigil,Vigil,Terrell,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,3373877,"141 Kimball Street Havertown, DE 19128",141 Kimball Street,,American Street,Havertown,DE,19128,NA,NA,NA,NA,(222) 222-2122 (Home) (771) 821-7077 (Work) (555) 555-5155 (Cell),(222) 222-2122,Yes,(771) 821-7077,Yes,(555) 555-5155,,NA,NA,NA,NA,NA,NA,NA,iposta@d.uxd,,96.5,0,1,0,7,0,8,0,13.5,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/28/2017,2/28/2017,,NA,28-Jan,28-Jan,0,NA,,NA,NA,NA,NA,2/26/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
992,"Stepner, Daniel",Daniel Stepner, Daniel Stepner,Stepner,Daniel,,,,Active,NA,NA,Individual,NA,NA,NA,577757,"262 Clinton Street Philadelphie,  ",262 Clinton Street,Unit 105,,Philadelphie,,,NA,NA,NA,NA,(552) 225-4227 (Home) (932) 229-7222 (Work)  (Cell),(552) 225-4227,Yes,(932) 229-7222,Yes,,,NA,NA,NA,NA,NA,NA,NA,qkprbnoxmv@gbepwol.jhg,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/28/2015,1/28/2015,,NA,10-Mar,10-Mar,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
993,"Brunkhorst, Claudio",Claudio Brunkhorst,Ms. Claudio Brunkhorst,Brunkhorst,Claudio,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,9685679,"771 N. 2th St. Philadekphia, PA 19426",771 N. 2th St.,,,Philadekphia,PA,19426,NA,NA,NA,NA,(616) 599-3596 (Home)  (Work) (666) 264-6266 (Cell),(616) 599-3596,Yes,,,(666) 264-6266,Yes,NA,NA,NA,NA,NA,NA,NA,dl@wdzhpmj.dnl,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/18/2018,7/18/2018,,NA,11-Feb,11-Feb,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
994,"Lefrancois, Khadeeja",Khadeeja Lefrancois,Ms. Khadeeja Lefrancois,Lefrancois,Khadeeja,,Ms.,Audrey,Active,NA,NA,Individual,NA,NA,NA,7820229,"5855 S Garnet St Merchantville, WI 19141",5855 S Garnet St,Apt 202,philadelphia,Merchantville,WI,19141,NA,NA,NA,NA,(822) 228-0527 (Home)  (Work) (444) 444-0944 (Cell),(822) 228-0527,Yes,,,(444) 444-0944,Yes,NA,NA,NA,NA,NA,NA,NA,uagmr@h.tfi,,5.25,0,0,0,1,0,1,0,5.25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/17/2018,5/17/2018,,NA,19-Dec,19-Dec,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
995,"Lee, Isaac",Isaac Lee,Ms. Isaac Lee,Lee,Isaac,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,534587,"234 Goldenrod Lane , NJ 19926",234 Goldenrod Lane,,,,NJ,19926,NA,NA,NA,NA,(227) 233-7121 (Home)  (Work)  (Cell),(227) 233-7121,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,gbywpvk@sunbcekr.ail,,84.5,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/7/2017,2/7/2017,,NA,13-Jun,13-Jun,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
996,"Maldonado, Tanna",Tanna Maldonado,Mrs. Tanna Maldonado,Maldonado,Tanna,,Mrs.,,Active,NA,NA,Individual,NA,NA,NA,174238,"237 N 62th St Collegeville, NY 19102",237 N 62th St,,,Collegeville,NY,19102,NA,NA,NA,NA,(613) 461-5331 (Home) (233) 433-3400 (Work)  (Cell),(613) 461-5331,Yes,(233) 433-3400,Yes,,,NA,NA,NA,NA,NA,NA,NA,yd@ytnilgdhb.eam,,115.25,0,0,0,0,0,0,0,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/9/2014,6/9/2014,,NA,5-Sep,5-Sep,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
997,"Vasquez, Christopher",Christopher Vasquez, Christopher Vasquez,Vasquez,Christopher,,,,Active,NA,NA,Individual,NA,NA,NA,163249,"3334 Spruce 4F Jenkintown, UT 19154",3334 Spruce 4F,,,Jenkintown,UT,19154,NA,NA,NA,NA,(212) 227-2222 (Home)  (Work)  (Cell),(212) 227-2222,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,d@au.nsp,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/3/2017,12/4/2017,,NA,27-Apr,27-Apr,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
998,"el-Vohra, Jeffrey",Jeffrey el-Vohra,Dr. Jeffrey el-Vohra,el-Vohra,Jeffrey,,Dr.,,Active,NA,NA,Individual,NA,NA,NA,120975,"447 Bentwood Drive Springfield, CA 19044",447 Bentwood Drive,,,Springfield,CA,19044,NA,NA,NA,NA,(221) 221-2214 (Home)  (Work)  (Cell),(221) 221-2214,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,zsta@azbcswhkpj.fsd,,55,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/13/2012,12/14/2012,,NA,9-Jun,9-Jun,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
999,"al-Lodi, Charilyn",Charilyn al-Lodi, Charilyn al-Lodi,al-Lodi,Charilyn,,,,Active,NA,NA,Individual,NA,NA,NA,6007310,"9999 Cooper Ave. merion, CA 08077",9999 Cooper Ave.,Apt#4,Bryn Mawr,merion,CA,8077,NA,NA,NA,NA,(770) 770-0067 (Home)  (Work) (480) 880-0084 (Cell),(770) 770-0067,Yes,,,(480) 880-0084,Yes,NA,NA,NA,NA,NA,NA,NA,oqrzwagys@zys.mik,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/17/2018,5/18/2018,,NA,18-Jun,18-Jun,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1000,"el-Amiri, Gabriela",Gabriela el-Amiri,Ms. Gabriela el-Amiri,el-Amiri,Gabriela,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,837032,"5500 N 45TH ST New York,  19134-2658",5500 N 45TH ST,,,New York,,19134-2658,NA,NA,NA,NA,(111) 101-0111 (Home)  (Work) (415) 448-5444 (Cell),(111) 101-0111,,,,(415) 448-5444,Yes,NA,NA,NA,NA,NA,NA,NA,xyrqfwm@xsa.gvh,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/27/2018,4/27/2018,,NA,5-Oct,5-Oct,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1001,"Bryant, Mariah",Mariah Bryant, Mariah Bryant,Bryant,Mariah,,,also goes by Angela,Active,NA,NA,Individual,NA,NA,NA,961641,"41 Broomall St Philadlephia, DE 08093",41 Broomall St,,philadelphia,Philadlephia,DE,8093,NA,NA,NA,NA,(663) 606-6566 (Home)  (Work)  (Cell),(663) 606-6566,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,olmrt@boudw.imv,,12.66666667,0,0,0,0,0,0,0,12.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/3/2018,1/3/2018,,NA,5-Feb,5-Feb,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1002,"Williams, Andrew",Andrew Williams,Ms. Andrew Williams,Williams,Andrew,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,7595267,"545 Albion Street maple shade, NY 19143",545 Albion Street,,,maple shade,NY,19143,NA,NA,NA,NA,(267) 477-6746 (Home)  (Work) (666) 566-5656 (Cell),(267) 477-6746,Yes,,,(666) 566-5656,Yes,NA,NA,NA,NA,NA,NA,NA,mcdh@yuacj.gun,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/31/2018,5/31/2018,,NA,28-Jul,28-Jul,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1003,"Hernandez, My Duyen",My Duyen Hernandez,Ms. My Duyen Hernandez,Hernandez,My Duyen,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,6535209,"1401 Arlington St levittown, NY 19148",1401 Arlington St,,,levittown,NY,19148,NA,NA,NA,NA,(203) 322-2202 (Home)  (Work) (101) 677-1706 (Cell),(203) 322-2202,,,,(101) 677-1706,Yes,NA,NA,NA,NA,NA,NA,NA,islnthbkue@sajxmeuvg.uaj,,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/25/2018,4/25/2018,,NA,27-Jul,27-Jul,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1004,"Carreon, Amanda",Amanda Carreon, Amanda Carreon,Carreon,Amanda,,,,Active,NA,NA,Individual,NA,NA,NA,3269400,"2111 S 23st St Chalfont, UT 17109",2111 S 23st St,,,Chalfont,UT,17109,NA,NA,NA,NA,(121) 304-9210 (Home) (161) 101-1610 (Work)  (Cell),(121) 304-9210,Yes,(161) 101-1610,,,,NA,NA,NA,NA,NA,NA,NA,eraftob@orpdgbluk.roi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/20/2018,3/20/2018,,NA,26-Feb,26-Feb,0,NA,,NA,NA,NA,NA,3/18/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1005,"Graham, Esmeralda",Esmeralda Graham,Mrs. Esmeralda Graham,Graham,Esmeralda,,Mrs.,,Active,NA,NA,Individual,NA,NA,NA,141979,"3354 Wisteria Way Pennsauken,  19096",3354 Wisteria Way,,,Pennsauken,,19096,NA,NA,NA,NA,(333) 333-3333 (Home)  (Work)  (Cell),(333) 333-3333,,,,,,NA,NA,NA,NA,NA,NA,NA,aj@gb.iay,,68.5,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/8/2012,10/8/2012,,NA,22-Sep,22-Sep,0,NA,,NA,NA,NA,NA,2/15/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1006,"al-Ozer, De Ja",De Ja al-Ozer, De Ja al-Ozer,al-Ozer,De Ja,,,,Active,NA,NA,Individual,NA,NA,NA,5921606,"111 S. American Street GLENSIDE, WI 19020",111 S. American Street,40-44 N 4rd St Apt 4G,,GLENSIDE,WI,19020,NA,NA,NA,NA,(310) 991-0133 (Home) (550) 335-0555 (Work)  (Cell),(310) 991-0133,Yes,(550) 335-0555,,,,NA,NA,NA,NA,NA,NA,NA,xqbawp@hf.drx,,3.75,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/6/2018,2/6/2018,,NA,7-Jun,7-Jun,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1007,"Cosslett, Khoa",Khoa Cosslett,Mr. Khoa Cosslett,Cosslett,Khoa,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,658301,"500 Carson Street PHILADELPHA, NY 19081",500 Carson Street,,,PHILADELPHA,NY,19081,NA,NA,NA,NA,(714) 747-4247 (Home)  (Work)  (Cell),(714) 747-4247,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,wd@f.wxe,,36.25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/24/2016,5/24/2016,,NA,14-Apr,14-Apr,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1008,"al-Assaf, Isac",Isac al-Assaf,Ms. Isac al-Assaf,al-Assaf,Isac,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,4798260,"1812 Wissahickon Avenue Delanco,  19026",1812 Wissahickon Avenue,Apt 9404,,Delanco,,19026,NA,NA,NA,NA,(888) 801-6818 (Home)  (Work)  (Cell),(888) 801-6818,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,ijgn@pfwyixhruq.shd,,24.25,0,0,0,0,0,0,0,24.25,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/24/2018,1/24/2018,,NA,24-Jan,24-Jan,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1009,"el-Alli, Ryan",Ryan el-Alli, Ryan el-Alli,el-Alli,Ryan,,,,Active,NA,NA,Individual,NA,NA,NA,4548536,"2214 League Street Swarthmore, CA 19116",2214 League Street,,philadelphia,Swarthmore,CA,19116,NA,NA,NA,NA,(444) 144-4363 (Home)  (Work) (266) 136-3717 (Cell),(444) 144-4363,Yes,,,(266) 136-3717,Yes,NA,NA,NA,NA,NA,NA,NA,w@zrhgqok.ykn,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/4/2018,7/4/2018,,NA,5-May,5-May,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1010,"Lara, Josiah",Josiah Lara,Ms. Josiah Lara,Lara,Josiah,,Ms.,Christopher,Active,NA,NA,Individual,NA,NA,NA,5329959,"141 North 12th Street Swarthmore, CA 19119",141 North 12th Street,,,Swarthmore,CA,19119,NA,NA,NA,NA,(663) 666-6661 (Home)  (Work)  (Cell),(663) 666-6661,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,qodb@lsuqzaeinc.fju,,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/14/2018,2/14/2018,,NA,28-Nov,28-Nov,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1011,"Chandler, Parker",Parker Chandler,Mr. Parker Chandler,Chandler,Parker,,Mr.,,Active,NA,NA,Individual,NA,NA,NA,5627689,"337 Lindbergh Avenue Phildelphia, DE 07003",337 Lindbergh Avenue,#1,,Phildelphia,DE,7003,NA,NA,NA,NA,(556) 465-5555 (Home) (555) 855-1575 (Work)  (Cell),(556) 465-5555,Yes,(555) 855-1575,Yes,,,NA,NA,NA,NA,NA,NA,NA,une@dciktmp.vqd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/6/2018,3/6/2018,,NA,26-Mar,26-Mar,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1012,"Francis, Alexander",Alexander Francis,Ms. Alexander Francis,Francis,Alexander,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,4932731,"1122 Lawndale Ave Phila., PA 19050",1122 Lawndale Ave,,,Phila.,PA,19050,NA,NA,NA,NA,(585) 588-8228 (Home)  (Work)  (Cell),(585) 588-8228,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,unystelrjz@l.oxm,,765.95,0,0,0,0,0,0,0,185.7,0,0,0,0,0,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/7/2014,7/7/2014,,NA,24-Nov,24-Nov,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1013,"Solis Anciburo, Ashley",Ashley Solis Anciburo, Ashley Solis Anciburo,Solis Anciburo,Ashley,,,,Active,NA,NA,Individual,NA,NA,NA,1525759,"883 W Oxford St Ardmore, UT 19114",883 W Oxford St,,,Ardmore,UT,19114,NA,NA,NA,NA,(510) 111-3113 (Home) (480) 758-4558 (Work)  (Cell),(510) 111-3113,Yes,(480) 758-4558,Yes,,,NA,NA,NA,NA,NA,NA,NA,jv@vmzrbhnde.vgc,,224.75,0,0,0,0,0,0,0,224.75,0,0,0,0,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/7/2018,2/7/2018,,NA,22-Jun,22-Jun,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1014,"el-Burki, Majdi",Majdi el-Burki, Majdi el-Burki,el-Burki,Majdi,,,,Active,NA,NA,Individual,NA,NA,NA,417844,"1304 Dupont St Glenside, NY 08088",1304 Dupont St,,New York,Glenside,NY,8088,NA,NA,NA,NA,(454) 444-4444 (Home) (163) 123-2113 (Work)  (Cell),(454) 444-4444,,(163) 123-2113,,,,NA,NA,NA,NA,NA,NA,NA,enlh@byzjpnlq.udi,,50.75,0,0,0,0,0,0,0,50.75,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/6/2018,1/6/2018,,NA,,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1015,"Hodge, Patrick",Patrick Hodge, Patrick Hodge,Hodge,Patrick,,,,Active,NA,NA,Individual,NA,NA,NA,9202422,"5455 Central Ave ,  ",5455 Central Ave,,,,,,NA,NA,NA,NA, (Home)  (Work) (122) 777-0715 (Cell),,,,,(122) 777-0715,,NA,NA,NA,NA,NA,NA,NA,psgfi@ehso.vbj,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/2/2017,11/2/2017,,NA,,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1016,"Webb, Zakkary",Zakkary Webb, Zakkary Webb,Webb,Zakkary,,,,Active,NA,NA,Individual,NA,NA,NA,3671674,"419 Spruce Street Chalfont,  19132",419 Spruce Street,,Selinsgrove,Chalfont,,19132,NA,NA,NA,NA,(117) 771-1471 (Home)  (Work) (844) 454-4848 (Cell),(117) 771-1471,Yes,,,(844) 454-4848,Yes,NA,NA,NA,NA,NA,NA,NA,ywobgquv@xqibaopwv.xui,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/10/2018,6/10/2018,,NA,16-Oct,16-Oct,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1017,"Le, Cole",Cole Le,Mrs. Cole Le,Le,Cole,,Mrs.,,Active,NA,NA,Individual,NA,NA,NA,712115,"3830 Krewstown Road GLENSIDE, DE 19422",3830 Krewstown Road,,,GLENSIDE,DE,19422,NA,NA,NA,NA,(556) 565-5650 (Home)  (Work)  (Cell),(556) 565-5650,,,,,,NA,NA,NA,NA,NA,NA,NA,i@tekj.knf,,40.5,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/21/2017,9/21/2017,,NA,28-Dec,28-Dec,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1018,"al-Zaidi, Brittney",Brittney al-Zaidi,Ms. Brittney al-Zaidi,al-Zaidi,Brittney,,Ms.,,Active,NA,NA,Individual,NA,NA,NA,8434241,"101 N 1th Street Philadelphia, Pa, PA 19144",101 N 1th Street,,,"Philadelphia, Pa",PA,19144,NA,NA,NA,NA,(101) 111-2111 (Home)  (Work) (506) 315-6363 (Cell),(101) 111-2111,Yes,,,(506) 315-6363,,NA,NA,NA,NA,NA,NA,NA,wo@y.hnz,,19.25,0,0,0,0,0,0,0,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/14/2018,5/14/2018,,NA,28-Jan,28-Jan,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,NA,NA,NA,0,NA
1019,"Herrera, Ashlyn",Ashlyn Herrera, Ashlyn Herrera,Herrera,Ashlyn,,,,Active,NA,NA,Individual,NA,NA,NA,340429,"1322 N Orkney St Yardley, NJ 19126",1322 N Orkney St,,,Yardley,NJ,19126,NA,NA,NA,NA,(688) 816-0068 (Home)  (Work)  (Cell),(688) 816-0068,Yes,,,,,NA,NA,NA,NA,NA,NA,NA,xnjtu@qmhf.hxc,,26,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/15/2017,6/15/2017,,NA,17-Mar,17-Mar,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
1020,"Henley, Maurice",Maurice Henley,Ms. Maurice Henley,Henley,Maurice,,Ms.,Kiki (pronounced 'Kee-Kee'),Active,NA,NA,Individual,NA,NA,NA,154451,"1201 Peters St Sharon Hill, WI 19020-6449",1201 Peters St,Unit C,philadelphia,Sharon Hill,WI,19020-6449,NA,NA,NA,NA,(444) 443-1444 (Home) (262) 226-1221 (Work)  (Cell),(444) 443-1444,Yes,(262) 226-1221,,,,NA,NA,NA,NA,NA,NA,NA,ny@hxig.yxw,,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/21/2017,9/25/2017,,NA,,,0,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,,Yes,NA,NA,NA,0,NA
