,Animal ID,ARN,Animal Name,Animal Type,Species,Primary Breed,Secondary Breed,Distinguishing Markings,Gender,Altered,Danger,Danger Reason,Date Of Birth,Age in Months Intake,Age Group,Intake Asilomar Status,Intake Condition,Intake Record Owner,Intake Date,Intake Type,Intake Subtype,Found Address,Found Zip Code,Reason,Intake SiteName,Jurisdiction In,Agency Name,Agency Member,Agency Member Phone,Agency Address,Intake Person ID,Intake Person ID Type,Intake Person  ,Admitter,Street Number,Street Name,Street Type,Street Direction,Street Direction2,Unit Number,City,Province,Postal Code,Admitter s Email,Admitter s Home Phone,Admitter s Cell Phone,Initial Stage,Initial Review Date,Age in Months Current,Microchip Issue Date,Microchip Provider,Microchip Number,Pet ID,Pet ID Type,Status,Stage,Location,Sublocation,Outcome Asilomar Status,Outcome Number,Released By,Date Created,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome SiteName,Jurisdiction Out,Outcome Reason,Outcome Person #,Outcome Person ID Type,Outcome Person  ,Outcome Person Name,Out Street Address,Out Street Name,Out Street Type,Out Street Direction,Out Street Direction2,Out Unit Number,Out City,Out Province,Out Postal Code,Out Email,Out Home Phone,Out Cell Phone,Outcome Agency Name,Agency Street Number,Agency Street Name,Agency Street Type,Agency Street Direction,Agency Street Direction 2,Agency Unit Number,Agency City,Agency Province,Agency Postal Code,Agency Email,Agency Home Phone,Agency Cell Number,,
2627,A39382655,NA,Ralph Tattletale,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/1/2018,2,6 to 12 weeks,,Healthy,Derek Hamilton,8/12/2018 9:25,Stray,Public Drop Off,unknown,19148,,Grays Ferry Avenue,19148—South Philadelphia W,,,,,,,P10192685,Jasmine Truong,999,Corinthian,Drive,,,,PHILADELPHIA,PA,19152,obegy@p.yeu,,(665) 561-5156,New Arrival,,7,8/14/2018 0:00,24PetWatch,771717000000000,NA,NA,I,Released,Released,NA,,2857,"Pratt, Damien",8/31/2018 19:22,8/31/2018 19:20,8/31/2018 19:20,Adoption,Rittenhouse Pet Supply,PAWS Offsite Adoptions,,,70755755,Driver License,P31285335,Trevor Nguyen,3144,Barcalow,Square,W ,,,PHILADELPHIA,PA,19475,ak@avbl.nvx,(626) 111-2662,,,,,,,NA,NA,,,NA,,NA,NA,,
2628,A39426104,NA,Anguilla,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/8/2018,2,6 to 12 weeks,Healthy,Healthy,Maaiz al-Sader,8/17/2018 10:31,Stray,Project Meow,520 N. 54th Street,19131,,PAWS Foster Program,19131—Wynnefield/West Park,,,,,,,P17439062,Riley Morton,5851,Manor Lane North,Alley,,,,PHILADELPHIA,PA,19082,puv@phliz.ckj,(547) 335-0753,,Available,,7,8/17/2018 0:00,24PetWatch,632323000000000,NA,NA,I,Released,Released,NA,Healthy,897,"Howard, Rebekah",11/15/2018 10:08,11/15/2018 10:07,11/15/2018 10:07,Adoption,Foster Home,PAWS Foster Program,,,22246462,Driver License,P31790444,Abeer al-Koroma,1111,Glen Ridge,Avenue,S ,,,PHILADELPHIA,PA,12590,dr@lituwvm.yim,(444) 440-7443,,,,,,,NA,NA,,,NA,,NA,NA,,
2629,A39431667,NA,Buster,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/11/2018,2,6 to 12 weeks,,Healthy,Brieanna Williams,8/17/2018 16:00,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Nusaiba el-Hariri,(364) 345-3400,111 W  Hunting Park Avenue  ,,,P05766300,Troy Cardenas,111,Duveen,,W ,,,PHILADELPHIA,PA,19027,,(194) 414-4100,,New Arrival,,7,10/19/2018 0:00,24PetWatch,952126000000000,NA,NA,I,Released,Released,NA,,2576,"Elwood, Shania",10/21/2018 12:12,10/21/2018 12:11,10/21/2018 12:11,Adoption,PAC,PAC,,,23424424,Driver License,P31623910,Matt Eggleston,1010,46,Street,,,7J,PHILADELPHIA,PA,19035,qvksph@kmehqxgfvw.uea,,(424) 772-2422,,,,,,NA,NA,,,NA,,NA,NA,,
2630,A39446925,NA,Potato pup,Dog,Dog,Terrier,Mix,,F,Yes,No,NA,5/29/2018,2,12 weeks to 6 months,,Healthy,Mckenna Noor,8/20/2018 12:11,Stray,Abandoned at Shelter,abandoned at PAC,19106,,Grays Ferry Avenue,19106—Center City-Society Hill,,,,,,,P00000001,,,,,,,,,,NA,,,,New Arrival,,7,8/21/2018 0:00,24PetWatch,552125000000000,NA,NA,I,Released,Released,NA,,2568,"Cushon, Tristan",8/26/2018 17:30,8/26/2018 17:29,8/26/2018 17:29,Adoption,PAC,PAC,,,27006114,Driver License,P06223028,Rosendo Meza,700,dickinson,,S ,,,LANSDOWNE,PA,12477,avihqytrep@jswfnlvpiz.zpe,(764) 677-4467,,,,,,,NA,NA,,,NA,,NA,NA,,
2631,A39513240,NA,mika,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,5/26/2018,3,12 weeks to 6 months,Healthy,Healthy,Nicholas Hopkins,8/27/2018 16:03,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Brandon Shooner,(826) 682-6800,111 W  Hunting Park Avenue  ,,,P05766300,Jacqueline Powell,111,Eagle View,,W ,,,PHILADELPHIA,PA,19142,,(226) 121-1200,,New Arrival,,7,8/27/2018 0:00,24PetWatch,722427000000000,NA,NA,I,Released,Released,NA,Healthy,2546,"Lee, Tu",8/30/2018 15:11,8/30/2018 15:10,8/30/2018 15:10,Adoption,PAC,PAC,,,H03134323402324,Driver License,P16906003,Cecilia Perez,111,Meadowbrook,Court,,,,PHILADELPHIA,PA,8071,ltv@dbpgs.dgo,(640) 594-3443,,,,,,,NA,NA,,,NA,,NA,NA,,
2632,A39513250,NA,Terrell,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,5/26/2018,3,6 to 12 weeks,Healthy,Healthy,Dominick Ware,8/27/2018 16:03,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Damien Hernandez,(111) 111-1100,111 W  Hunting Park Avenue  ,,,P05766300,Carah Campbell,333,Barker,,W ,,,PHILADELPHIA,PA,19038,,(311) 135-1300,,New Arrival,,7,8/27/2018 0:00,24PetWatch,888881000000000,NA,NA,I,Released,Released,NA,Healthy,2547,"Shibre, Cody",9/1/2018 15:40,9/1/2018 15:39,9/1/2018 15:39,Adoption,PAC,PAC,,,162622623,Driver License,P31291209,Joseph Montano,663,parry,Lane,,,#1,PHILADELPHIA,PA,19076,nthvru@b.zls,(620) 222-1011,,,,,,,NA,NA,,,NA,,NA,NA,,
2633,A39513269,NA,mark,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,5/26/2018,3,6 to 12 weeks,Healthy,Healthy,Maureesha Cooper,8/27/2018 16:03,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Taryn Doria,(515) 585-5800,111 W  Hunting Park Avenue  ,,,P05766300,Ryan Simpson,666,Godfrey,,W ,,,PHILADELPHIA,PA,19120,,(717) 131-1300,,New Arrival,,7,8/27/2018 0:00,24PetWatch,484441000000000,NA,NA,I,Released,Released,NA,Healthy,2538,"Kennedy, David",9/7/2018 17:13,9/7/2018 17:12,9/7/2018 17:12,Adoption,PAC,PAC,,,62222062,Driver License,P31329168,Anthony Moctezuma,110,Helen,Avenue,,,,PHILADELPHIA,PA,19801,xia@cjtwnhz.nsa,,(232) 302-3324,,,,,,NA,NA,,,NA,,NA,NA,,
2634,A39513276,NA,tamika,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,5/26/2018,3,6 to 12 weeks,Healthy,Healthy,Hamza el-Huq,8/27/2018 16:03,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Autumn Diederich,(257) 217-2100,111 W  Hunting Park Avenue  ,,,P05766300,Sadeeda el-Sadek,222,16th,,W ,,,PHILADELPHIA,PA,8012,,(116) 866-8600,,New Arrival,,7,8/27/2018 0:00,24PetWatch,177171000000000,NA,NA,I,Released,Released,NA,Healthy,2539,"al-Haidar, Waliyya",8/30/2018 12:47,8/30/2018 12:47,8/30/2018 12:47,Adoption,PAC,PAC,,,13622231,Driver License,P31273276,Halley Santee,3373,Wilder,Trail,,,,FOLCROFT,PA,19131,fjhzgmo@hfsrxcwlza.quf,(322) 325-2232,,,,,,,NA,NA,,,NA,,NA,NA,,
2635,A39545451,NA,Count Olaf,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/15/2018,2,6 to 12 weeks,,Injured,Brackin Hatch,8/30/2018 17:11,Transfer In,Partner Transfer In,,8360,Rescue,Grays Ferry Avenue,New Jersey,Cumberland County SPCA,Khaalid el-Latif,(155) 594-4500,1244 N  Delsea Drive  ,,,P28349659,Saara al-Shaker,,,,,,,,,NA,nq@ix.bmq,,,New Arrival,,7,9/2/2018 0:00,24PetWatch,466667000000000,NA,NA,I,Released,Released,NA,,870,"Mccubbin, Nicolle",11/15/2018 16:46,11/15/2018 16:46,11/15/2018 16:46,Adoption,Foster Home,PAWS Foster Program,,,https://trello.com/c/4Dhput9w/,Driver License,P31794939,Zakariyya al-Khalil,2,51st,Road,,,7,PERKASIE,PA,8028,egxcmaquf@ojipczbru.elr,(554) 535-5503,,,,,,,NA,NA,,,NA,,NA,NA,,
2636,A39560555,NA,Gerard,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/1/2018,3,12 weeks to 6 months,,Healthy,Jasmin Valdez,9/1/2018 14:32,Stray,Public Drop Off,Upland Way,19026,,Grays Ferry Avenue,PA Outside City Limits,,,,,,,P00000001,,,,,,,,,,NA,,,,New Arrival,,7,9/5/2018 0:00,24PetWatch,666661000000000,NA,NA,I,Released,Released,NA,,2531,"Chavez, Yasmin",9/8/2018 18:16,9/8/2018 18:15,9/8/2018 18:15,Adoption,PAC,PAC,,,70077111,Driver License,P13046540,Carrie Kills In Sight,2222,Knights,Crossing,N ,,2F,PHILADELPHIA,PA,19141,rsujwqki@iamedgs.tsu,(265) 616-2266,,,,,,,NA,NA,,,NA,,NA,NA,,
2637,A39568481,NA,Pocket,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/8/2018,2,6 to 12 weeks,,Healthy,Kaylie Janis,9/2/2018 15:25,Stray,Public Drop Off,PAWS,19106,,Grays Ferry Avenue,Southwest Philadelphia,,,,,,,P00000001,,,,,,,,,,NA,,,,New Arrival,,7,9/5/2018 0:00,24PetWatch,255555000000000,NA,NA,I,Released,Released,NA,,2521,"al-Gad, Muhaajir",9/8/2018 13:03,9/8/2018 13:02,9/8/2018 13:02,Adoption,PAC,PAC,,,30-888-082,Driver License,P31333054,Kendra Lee,1100,Amosland,Park,,,B6,PHILADELPHIA,PA,19133,vzyj@hbvedlp.ilz,(303) 353-3333,,,,,,,NA,NA,,,NA,,NA,NA,,
2638,A39584809,NA,Shio,Cat,Cat,Domestic Shorthair,Mix,,M,No,No,NA,6/5/2018,3,12 weeks to 6 months,Healthy,Healthy,Thaylor Gray,9/5/2018 11:14,Stray,Project Meow,45th & Chestnut Streets,19104,,PAWS Foster Program,19104—University City,,,,,,,P17439062,Uthmaa N al-Samad,6844,Moravian,Terrace,,,,PHILADELPHIA,PA,19061,uviyg@pqlebu.dlm,(625) 216-0452,,Available,,7,9/20/2018 0:00,24PetWatch,242222000000000,NA,NA,I,Released,Released,NA,Healthy,860,"Redshirt, Savannah",11/30/2018 9:00,11/30/2018 8:59,11/30/2018 8:59,Adoption,Foster Home,PAWS Foster Program,,,10031111,Driver License,P31881633,Richard Garcia,353,Deerfield,Lane,S ,,,PHILADELPHIA,PA,5036,jdaw@erktacfn.alo,(415) 200-4104,,,,,,,NA,NA,,,NA,,NA,NA,,
2639,A39586927,NA,Rockwell,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,6/5/2018,3,12 weeks to 6 months,Healthy,Healthy,Anayanci Barrera,9/5/2018 13:23,Stray,Project Meow,42nd & Wallace St,19104,,PAWS Foster Program,19104—University City,,,,,,,P17439062,Alexander Reece,5333,Tudor,Plaza,,,,PHILADELPHIA,PA,19120,yzitmnqpj@rvaeb.sem,(878) 878-0328,,Available,,7,10/18/2018 0:00,24PetWatch,533336000000000,NA,NA,I,Released,Released,NA,Healthy,861,"al-Khalifa, Abdul Lateef",11/1/2018 20:21,11/1/2018 20:20,11/1/2018 20:20,Adoption,Foster Home,PAWS Foster Program,,,15561551,Driver License,P15962686,Christian Apodaca,778,Brookshire,Parkway,W ,,,PHILADELPHIA,PA,11801,evwmxsgub@gptxhs.qgp,,(855) 886-5805,,,,,,NA,NA,,,NA,,NA,NA,,
2640,A39630799,NA,Digit AKA Tony Digit,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/4/2018,3,12 weeks to 6 months,,Injured,Mauricio Melendez-Alcantar,9/10/2018 16:05,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Javonne Cannedy,(356) 543-5400,111 W  Hunting Park Avenue  ,,,P05766300,Aanisa al-Salman,333,Easton,,W ,,,PHILADELPHIA,PA,8012,,(444) 444-4400,,New Arrival,,7,9/4/2018 0:00,24PetWatch,713333000000000,NA,NA,I,Released,Released,NA,,850,"Mayes, Gilbert",11/3/2018 16:38,11/3/2018 16:37,11/3/2018 16:37,Adoption,Foster Home,PAWS Foster Program,,,21710011,Driver License,P31715959,Julia Pineau,5555,Dorel,Park,S ,,,PHILADELPHIA,PA,19050,zukv@ivecdazqlu.tka,(111) 111-1111,,,,,,,NA,NA,,,NA,,NA,NA,,
2641,A39633701,NA,Winnie Winkie,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,6/10/2018,3,12 weeks to 6 months,Healthy,Healthy,Austin Connolly,9/10/2018 22:03,Stray,Project Meow,1123 S. 51st Street,19143,,PAWS Foster Program,19143—Kingsessing SW,,,,,,,P17439062,Camille Moore,5811,McKean,Pike,,,,PHILADELPHIA,PA,19131,cv@zqvbfau.dow,(117) 711-0177,,Available,,7,9/16/2018 0:00,24PetWatch,783333000000000,NA,NA,I,Released,Released,NA,Healthy,2842,"Truong, Khalissa",11/20/2018 16:05,11/20/2018 16:04,11/20/2018 16:04,Adoption,Kawaii Kitty Cafe,PAWS Offsite Adoptions,,,E22545255,Passport,P31826409,Olivia Aragon,3130,Avon,Circle,,,,PHILADELPHIA,PA,19118,ghzuo@so.oiq,(212) 234-2262,,,,,,,NA,NA,,,NA,,NA,NA,,
2642,A39650539,NA,Egg aka Morrison,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/7/2018,3,6 to 12 weeks,,Injured,Lucas Houck,9/12/2018 14:49,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Miriah Martinez,(155) 939-9300,111 W  Hunting Park Avenue  ,,,P05766300,Beni Lee,111,Godfrey,,W ,,,PHILADELPHIA,PA,19153,,(167) 121-1200,,New Arrival,,7,9/7/2018 0:00,24PetWatch,542426000000000,NA,NA,I,Released,Released,NA,,2836,"Kindig, Kordell",10/31/2018 14:04,10/31/2018 14:03,10/31/2018 14:03,Adoption,Kawaii Kitty Cafe,PAWS Offsite Adoptions,,,61611311,Government ID,P31692773,Temesgen Chaparro,515,Seymour,Place,S ,,,PHILADELPHIA,PA,19142,mdukyctrh@dao.ntf,(505) 220-2222,,,,,,,NA,NA,,,NA,,NA,NA,,
2643,A39661149,NA,Loretto,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/6/2018,3,12 weeks to 6 months,Treatable-Rehabilitatable,Sick,Christian Heckman,9/13/2018 15:29,Transfer In,Partner Transfer In,,19140,Rescue,Grant Avenue,,ACCT Philly,Jordan Koskovich,(111) 181-1800,111 W  Hunting Park Avenue  ,,,P05766300,Laya Nguyen,333,Stockton,,W ,,,PHILADELPHIA,PA,8053,,(251) 281-2800,,New Arrival,,7,11/8/2018 0:00,24PetWatch,452523000000000,NA,NA,I,Released,Released,NA,Treatable-Rehabilitatable,1114,"Blanco, Brandi",11/13/2018 18:57,11/13/2018 18:56,11/13/2018 18:56,Adoption,Grant Avenue,Grant Avenue,,,71712255,Driver License,P31782189,Dallas Morin,2125,Beechwood,Boulevard,,,,PHILADELPHIA,PA,18104,hgbnz@gkjwdmhal.bnu,(666) 868-4684,,,,,,,NA,NA,,,NA,,NA,NA,,
2644,A39708996,NA,Drew Barrymore,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,5/27/2018,3,6 to 12 weeks,Treatable-Manageable,Healthy,David Portillos,9/19/2018 13:26,Transfer In,Partner Transfer In,,8080,Rescue,Grays Ferry Avenue,,Camden County Animal Shelter,Tyler Wiesner,(222) 201-1100,125  County House Road  ,,,P24537561,Nawfa el-Abdo,,,,,,,,,NA,hu@yrsmawo.nxr,,,New Arrival,,7,9/22/2018 0:00,24PetWatch,171111000000000,NA,NA,I,Released,Released,NA,Treatable-Manageable,2479,"Talmadge, Elnora",9/22/2018 17:29,9/22/2018 17:28,9/22/2018 17:28,Adoption,PAC,PAC,,,52115566,Driver License,P31432698,Elijah Thabit,884,Devereaux,Street,,,,PHILADELPHIA,PA,19076,kzyfevlc@y.gen,(916) 969-3193,,,,,,,NA,NA,,,NA,,NA,NA,,
2645,A39709381,NA,Pippen,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/13/2018,3,12 weeks to 6 months,,Healthy,Riley Salindeho,9/19/2018 13:51,Transfer In,Partner Transfer In,,8360,Rescue,Grays Ferry Avenue,New Jersey,Cumberland County SPCA,Corey Banks,(722) 222-2200,1244 N  Delsea Drive  ,,,P28349659,Tiera Dubale,,,,,,,,,NA,o@x.xuw,,,New Arrival,,7,10/2/2018 0:00,24PetWatch,721414000000000,NA,NA,I,Released,Released,NA,,818,"Bell, Calli",1/18/2019 12:08,1/18/2019 12:07,1/18/2019 12:07,Adoption,Foster Home,PAWS Foster Program,,,s88237173,Driver License,P32148130,Angelo Leyva,2602,46,,,,526B,PHILADELPHIA,PA,19015,qnwjilbzv@hoqpgvrkia.rbj,(433) 333-8234,,,,,,,NA,NA,,,NA,,NA,NA,,
2646,A39709400,NA,Merry,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/13/2018,3,12 weeks to 6 months,,Healthy,Austin Mc Gilchrist,9/19/2018 13:51,Transfer In,Partner Transfer In,,8360,Rescue,Grays Ferry Avenue,New Jersey,Cumberland County SPCA, Muzna el-Chahine,(757) 777-7500,1244 N  Delsea Drive  ,,,P28349659,Isabela Barrios,,,,,,,,,NA,dbnp@bkrfzeuwt.mey,,,New Arrival,,7,10/2/2018 0:00,24PetWatch,723232000000000,NA,NA,I,Released,Released,NA,,819,"Byrd, Tionna",1/18/2019 12:08,1/18/2019 12:07,1/18/2019 12:07,Adoption,Foster Home,PAWS Foster Program,,,s66265616,Driver License,P32148130,Breana Koka,2805,Tryon,,,,H-8,PHILADELPHIA,PA,18947,hsyrbtpdiw@oqgy.sux,(443) 393-4134,,,,,,,NA,NA,,,NA,,NA,NA,,
2647,A39888353,NA,Tobiko,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,5/27/2018,4,12 weeks to 6 months,Treatable-Rehabilitatable,Healthy,Coby Ingah,10/10/2018 15:19,Transfer In,Partner Transfer In,,19140,Rescue,Grant Avenue,,ACCT Philly,Tristan Molliconi,(887) 321-3200,111 W  Hunting Park Avenue  ,,,P05766300,Ameera al-Ghattas,444,McKinley,,W ,,,PHILADELPHIA,PA,19129,,(114) 433-4300,,New Arrival,,7,9/27/2018 0:00,24PetWatch,611111000000000,NA,NA,I,Released,Released,NA,Treatable-Rehabilitatable,1076,"al-Mourad, Kameel",10/24/2018 15:09,10/24/2018 15:08,10/24/2018 15:08,Adoption,Grant Avenue,Grant Avenue,,,34342324,Driver License,P31645472,Samuel Smith,1066,Fitler,Pike,,,,PHILADELPHIA,PA,19021,nc@fmlqw.naq,(143) 134-4403,,,,,,,NA,NA,,,NA,,NA,NA,,
2648,A39900074,NA,Sable,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,5/25/2018,4,12 weeks to 6 months,Treatable-Rehabilitatable,Injured,Aadam al-Amiri,10/11/2018 17:34,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Zachary Wikum,(222) 133-1300,111 W  Hunting Park Avenue  ,,,P05766300,Lateefa el-Zakaria,333,Lansford,,W ,,,PHILADELPHIA,PA,19135,,(143) 111-1100,,New Arrival,,7,10/24/2018 0:00,24PetWatch,486466000000000,NA,NA,I,Released,Released,NA,Treatable-Rehabilitatable,2798,"Runningbear-Paul, Mikaela",11/28/2018 16:59,11/28/2018 16:58,11/28/2018 16:58,Adoption,Petsmart B and W,PAWS Offsite Adoptions,,,81181882,Government ID,P31872760,Lateefa al-Salaam,2114,Durfor,Crossing,,,,PHILADELPHIA,PA,8053,fm@d.xih,(577) 545-7770,,,,,,,NA,NA,,,NA,,NA,NA,,
2649,A39900089,NA,Boo,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,6/6/2018,4,6 to 12 weeks,Treatable-Rehabilitatable,Sick,Mariah Mitchell,10/11/2018 17:34,Transfer In,Partner Transfer In,,19140,Rescue,Grays Ferry Avenue,,ACCT Philly,Samantha Walker,(233) 333-3300,111 W  Hunting Park Avenue  ,,,P05766300,Angelique Vasquez,111,Frankford,,W ,,,PHILADELPHIA,PA,18017,,(464) 433-4300,,New Arrival,,7,10/24/2018 0:00,24PetWatch,688688000000000,NA,NA,I,Released,Released,NA,Treatable-Rehabilitatable,2799,"Cheung, Xavia",11/6/2018 14:52,11/6/2018 14:51,11/6/2018 14:51,Adoption,Petsmart Oregon Avenue,PAWS Offsite Adoptions,,,30124444,Driver License,P31732949,Nikhil Kamp,4343,Old Bustleton,Road,,,4406,PHILADELPHIA,PA,80305,lmaivsd@vpwfzxug.sxj,(112) 313-1624,,,,,,,NA,NA,,,NA,,NA,NA,,
2650,A39901144,NA,Polly Dee,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,6/11/2018,4,12 weeks to 6 months,Healthy,Healthy,Kevin Li,10/11/2018 19:25,Stray,Project Meow,5103 Willows Ave,19143,,PAWS Foster Program,19143—Kingsessing SW,,,,,,,P17439062,Raihaana al-Gad,8881,Rennard,Plaza,,,,PHILADELPHIA,PA,19154,eholngrcjt@e.mop,(217) 172-0111,,Available,,7,10/30/2018 0:00,24PetWatch,281611000000000,NA,NA,I,Released,Released,NA,Healthy,757,"el-Sarwar, Mahuroos",11/15/2018 13:40,11/15/2018 13:40,11/15/2018 13:40,Adoption,Foster Home,PAWS Foster Program,,,13611643,Driver License,P31792487,Monica Allison,8708,wooden bridge,Circle,S ,,,PHILADELPHIA,PA,19144,scqarktzbo@dvpcqh.ufl,,(434) 435-5105,,,,,,NA,NA,,,NA,,NA,NA,,
2651,A39942520,NA,Freida,Cat,Cat,Domestic Shorthair,,,F,Yes,No,NA,6/11/2018,4,12 weeks to 6 months,Healthy,Healthy,Najaat al-Vaziri,10/17/2018 13:09,Transfer In,Partner Transfer In,,19020,Rescue,Grays Ferry Avenue,,Women's Animal Center,Jamice Petersen,(234) 340-4300,3839  Richlieu Road  ,,,P19060776,Julius Luong,1114,Abbottsford,Highway,,,,,PA,18940,,(555) 650-5500,(108) 215-5011,New Arrival,,7,8/29/2018 0:00,24PetWatch,763737000000000,NA,NA,I,Released,Released,NA,Healthy,2802,"Unfred, Anthony",11/6/2018 14:33,11/6/2018 14:32,11/6/2018 14:32,Adoption,Petsmart Oregon Avenue,PAWS Offsite Adoptions,,,10121011,Driver License,P31732699,Rashawnya John,7555,Fillmore,Way,,,,PHILADELPHIA,PA,19380,cdfbrj@vjyftlgbid.kcp,(450) 757-1711,,,,,,,NA,NA,,,NA,,NA,NA,,
2652,A39944068,NA,Raven,Cat,Cat,Domestic Medium Hair,Mix,,F,Yes,No,NA,5/27/2018,4,12 weeks to 6 months,Treatable-Manageable,Sick,Austin Smith,10/17/2018 14:32,Transfer In,Partner Transfer In,,8080,Rescue,Grays Ferry Avenue,,Camden County Animal Shelter,Josaphina L'Dara,(753) 703-3500,125  County House Road  ,,,P24537561,Joseph Langridge,,,,,,,,,NA,z@eslkcn.zwn,,,New Arrival,,7,11/14/2018 0:00,24PetWatch,765152000000000,NA,NA,I,Released,Released,NA,Treatable-Manageable,2435,"Jones, Vachae",11/15/2018 12:31,11/15/2018 12:30,11/15/2018 12:30,Adoption,PAC,PAC,,,44664450,Driver License,P31791644,Dakota Rodriquez,568,Reedland,,E ,,,KING OF PRUSSIA,PA,19035,ywcuxq@snprg.tir,(430) 634-4644,,,,,,,NA,NA,,,NA,,NA,NA,,
2653,A39944075,NA,Starfire,Cat,Cat,Domestic Shorthair,Mix,,F,Yes,No,NA,5/27/2018,4,12 weeks to 6 months,Treatable-Manageable,Sick,Johnpaul Garcia,10/17/2018 14:32,Transfer In,Partner Transfer In,,8080,Rescue,Grays Ferry Avenue,,Camden County Animal Shelter,Joel Revello Nguyen,(444) 404-4300,125  County House Road  ,,,P24537561,Muna al-Musa,,,,,,,,,NA,gdolmt@vrqilw.pyx,,,New Arrival,,7,11/14/2018 0:00,24PetWatch,975252000000000,NA,NA,I,Released,Released,NA,Treatable-Manageable,2424,"Wilson, Andy",11/18/2018 12:00,11/18/2018 11:59,11/18/2018 11:59,Adoption,PAC,PAC,,,62264640,Driver License,P29314723,Tasina Matheson,201,Oakdale,Highway,S ,,666,PHILADELPHIA,PA,11801,iaxo@vpi.skp,,(311) 130-1551,,,,,,NA,NA,,,NA,,NA,NA,,
2654,A40021721,NA,Greyson,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,6/18/2018,4,12 weeks to 6 months,Treatable-Rehabilitatable,Sick,Kevin Wells,10/26/2018 11:36,Transfer In,Partner Transfer In,,8080,Rescue,Grays Ferry Avenue,New Jersey,Camden County Animal Shelter,Anderson Xatkoun,(262) 202-2200,125  County House Road  ,,,P24537561,Jamaal al-Abdo,,,,,,,,,NA,rvwda@fdgvznml.aqy,,,New Arrival,,7,11/15/2018 0:00,24PetWatch,731313000000000,NA,NA,I,Released,Released,NA,Treatable-Rehabilitatable,2789,"Perez, Jose",11/28/2018 16:56,11/28/2018 16:55,11/28/2018 16:55,Adoption,Petsmart B and W,PAWS Offsite Adoptions,,,52555542,Government ID,P31872729,Alyssa Ford,8888,18th,Circle,,,,PHILADELPHIA,PA,19152,zrxkbcvtu@vqfxmiw.dig,(763) 337-7257,,,,,,,NA,NA,,,NA,,NA,NA,,
2655,A40021729,NA,Coconut FKA Turbot,Cat,Cat,Domestic Shorthair,Mix,,M,Yes,No,NA,5/26/2018,5,12 weeks to 6 months,Treatable-Rehabilitatable,Sick,Khaujshoua Nguyen,10/26/2018 11:36,Transfer In,Partner Transfer In,,8080,Rescue,Grays Ferry Avenue,New Jersey,Camden County Animal Shelter,Reginald Whitt,(751) 101-1500,125  County House Road  ,,,P24537561,Hector Martinez,,,,,,,,,NA,prc@qkzdhrilxw.jpn,,,New Arrival,,7,10/31/2018 0:00,24PetWatch,621613000000000,NA,NA,I,Released,Released,NA,Treatable-Rehabilitatable,2408,"Zelaya, Felix",11/10/2018 15:00,11/10/2018 14:59,11/10/2018 14:59,Adoption,PAC,PAC,,,11LIB22081,Driver License,P31761905,Andrea Carrethers,2211,Bellwood,Boulevard,,,,PHILADELPHIA,PA,10512,td@bwdextli.zfc,,(351) 553-5353,,,,,,NA,NA,,,NA,,NA,NA,,
